5/18/18,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,8,11,11,3,3,3,8,8,3,3,9,1
5/19/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,8,8,8,8,8,1,1,1,1,2,6,6,4,11,11,11,11,11,11,11,3,11,11,11,11,11,11,2,8,8
5/20/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,9,8,58,5,5,4,11,11,11,3,3,11,11,3,3,3,3,5,50,50,50,50,3,3,3,3,3,2
5/21/18,11,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,11,2
5/22/18,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,4,3,8,3,3,3,3,3
5/23/18,3,3,3,3,2,1,1,1,1,1,1,1,3,3,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,11,3,3,8,3,3,3,3
5/24/18,3,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,7,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,50,5,5,50,7,7,7,7,7,7,7,7,7,7
5/25/18,3,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,3,3,3,7,7,3,3,3,4,4,3,3,3,3,3,3,3,3,3,7,7,11,11,11,11,11,8,8,11,11,11
5/26/18,3,2,1,1,1,1,1,1,1,1,1,1,2,4,57,5,5,5,5,5,8,8,8,8,8,8,4,11,6,6,2,3,3,11,11,11,1,1,4,4,11,11,9,9,8,2,1,1
5/27/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,11,11,9,6,6,6,6,6,4,4,11,11,9,9,8,4,4,11,11,8,8,8,2,11,11,1
5/28/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,4,11,11,9,9,8,8,9,4,11,9,9,9,8,8,11,11,9,9,4,11,11,9,3,3,11,11,11,2,1,1
5/29/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,5,50,50,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,4,7,7,7,8,2,1,1,1
5/30/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,7,11,11,3,11,2,1
5/31/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,53,50,50,50,5,5,5,7,7,7,7,3,2,1,1,1
6/1/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,11,11,11,9,2,1,1,1
6/2/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,8,6,6,6,9,4,11,11,11,11,11,11,6,6,11,11,4,11,11,11,11,11,11,11,1,1,1
6/3/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,8,9,9,7,7,57,57,7,7,7,7,7,7,7,7,7,57,57,57,7,9,2,3,11,11,1,1
6/4/18,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,5,5,50,50,50,50,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,50,4,11,8,11,11,11,2,2,1
6/5/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,7,11,11,3,3,2,1
6/6/18,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,50,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,50,6,6,4,11,11,8,11,3,3
6/7/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,58,50,50,50,58,4,2,1,1,1,1,1
6/8/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,11,11,11,11,11,11,1,1,1
6/9/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,11,3,3,6,6,6,4,6,6,9,9,7,7,7,7,7,7,9,9,4,11,11,8,8,8,7,7,7,11
6/10/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,1,1,3,3,3,3,4,11,11,11,2,8,1,1,1,1
6/11/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,8,8,3,3,4,3,3,3,3,3,3,3,3,3,4,11,11,11,11,3,3,3,2,1,1,1
6/12/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,6,3,2,3,3,3,3,3,4,8,3,3,3,3,3,3,3,11,3,3,3,4,11,11,11,3,3,9,9,1,1
6/13/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,3,3,3,3,3,3,3,3,3,8,8,8,3,3,3,3,3,3,6,6,4,8,8,3,9,9,11,11,1,1
6/14/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,11,9,9,11,9,9,8,8,8,8,8,8,11,11,1,8,8,4,8,8,11,11,11,11,11,11,11,11
6/15/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,11,11,2,2,2,58,8,8,8,8,8,8,8,8,8,8,58,58,4,11,11,11,11,11,11,11,11,11,11
6/16/18,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,57,57,7,7,11,11,11,11,11,11,11,2
6/17/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,11,11,11,8,8,7,7,2,3,1,1
6/18/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,57,5,5,51,51,51,5,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,5,7,7,8,8,11,11,9,9
6/19/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5,11,6,4,4,3,3,3,11,8,11
6/20/18,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,7,7,7,7,7,5
6/21/18,11,2,3,1,1,1,1,1,1,1,1,1,1,3,2,2,5,3,3,3,3,3,3,3,4,3,3,3,3,3,5,53,53,53,53,53,5,5,4,6,6,6,9,9,9,2,1,1
6/22/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,5,5,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1
6/23/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,7,7,7,7,7,7,7,7,58,7,7,2,2,58,58,7,7,7,7,7,7,7,7,7,7,7,7,5,5
6/24/18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,58,7,7,7,7,7,58,58,7,7,7,7,7,7,7,7,4,11,8,8,8,2,8,1,1,1,1
6/25/18,1,1,1,1,1,1,1,2,4,5,5,5,5,51,51,51,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,11,9,3,3,3,3,3,3
6/26/18,3,3,11,2,1,1,1,1,1,1,1,1,1,2,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,11,11,3,3,2,1,1
6/27/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6/28/18,7,7,7,5,1,1,1,1,1,1,1,1,1,2,2,9,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,53,53,51,51,57,57,5,5,9,4,11,11,2,2,1,1
6/29/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,3,3,3,3,3,3,3,4,3,3,3,3,1,1,3,3,3,3,4,4,11,11,11,11,11,9,2,11,1
6/30/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,9,9,9,9,8,8,8,8,8,6,6,4,7,7,9,9,9,7,7,7,7,7,9,2,2,2,1,1,1
7/1/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,9,9,9,9,9,4,9,9,9,11,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,1,1
7/2/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,58,58,58,58,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,8,8,8,8,1,1
7/3/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,7,7,7,8,8,11,11,8,1,1,1
7/4/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,5,8,8,8,8,8,8,8,5,9,8,58,58,58,58,58,58,9,11,9,11,11,11,11,11,1,1
7/5/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,5,11,11,11,11,1,1,1,1,6,11,11,11,11,11,11,11,11,11,11,11,11,2,2,10,1,1
7/6/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,4,11,9,9,3,3,3,3,3,2
7/7/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,8,8,8,8,8,8,8,8,8,8
7/8/18,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,2,4,11,11,9,9,4,11,9,9,9,9,9,9,9,9,4,11,9,9,9,9,9,2,2,1,1
7/9/18,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,5,50,50,58,50,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,8,8,11,11,11,3,3,2
7/10/18,3,3,3,3,3,1,1,1,1,1,1,1,1,2,4,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,51,7,7,3,3,3,3,3,3,2
7/11/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,7,7,7,7,7,1
7/12/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,57,57,50,50,50,4,11,6,6,6,2,1,1,1
7/13/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,11,7,7,7,7,11,2,1,1,1,1
7/14/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,4,9,9,9,9,9,9,9,9,6,6,4,11,9,9,9,9,9,4,4,11,11,11,11,2,10,1,1,1
7/15/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,9,8,2,7,7,7,9,9,9,9,9,9,9,11,4,4,9,4,7,7,7,7,9,9,2,9,9,9,9
7/16/18,9,11,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,2,11,11,9,9,6,6,9,4,4,9,9,9,9,9,9,9,4,8,9,9,9,9,9,9
7/17/18,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,9,9,9,4,11,11,9,9,9,9,9,9,9,9,9,4,4,11,11,11,7,9,9,9,2,10
7/18/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,4,2,11,9,9,11,9,9,9,4,11,9,9,9,11,9,9,9,9,9,4,11,9,9,9,9,9,9
7/19/18,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,8,9,9,9,9,9,4,11,9,9,9,9,9,11,9,9,6,6,5,9,5,4,11,9,9,9,9,9
7/20/18,9,9,9,9,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,6,6,6,9,11,9,4,9,9,9,9,9,11,1,1,9,9,9,9,9,9,4,4,9,9,9,9,9,9
7/21/18,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,4,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,11,11,4,9,2,2,9,1,1
7/22/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,9,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,9,2
7/23/18,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,8,8,8,8,8,6,6,8,8,8,8,8,8,8,8,58,58,58,58,58,4,11,2,9,11,11,1,1,1
7/24/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,6,58,58,58,4,9,9,9,2,2,1,1
7/25/18,1,1,1,1,1,1,1,1,1,1,1,2,2,58,8,6,6,6,6,6,6,6,6,58,58,58,58,58,6,6,58,4,58,58,58,58,58,58,58,58,58,58,9,9,2,2,2,2
7/26/18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,58,58,6,6,6,6,58,2,58,4,4,8,8,8,8,58,6,6,6,58,58,58,58,58,58,58,58,58,58
7/27/18,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,58,58,8,8,8,8,8,8,8,8,8,8,8,8,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
7/28/18,5,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,8,9,6,6,4,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9
7/29/18,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,9,4,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,9
7/30/18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,4,9,9,9,9,9,5,8,8,8,5,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,9,9
7/31/18,9,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,8,8,8,8,8,8,8,9,2
8/1/18,9,9,1,1,1,1,1,1,1,1,1,1,1,1,2,9,53,53,53,9,9,9,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,9,8,8,8,8,8,2,1,1,1,1
8/2/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,8,8,2,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,2,8,8
8/3/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,4,9,9,9,9,9,9,4,4,2,7,7,7,1,1,4,2,9,9,9,4,7,7,7,7,7,7,9,9,2,11
8/4/18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,4,9,9,9,9,4,9,9,9,9,2,5,5,7,7,7,7,7,7,7,5,2,2,11,11,9,9,2,11
8/5/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,2,7,7,6,6,7,2,2,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,2,1
8/6/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,9,3,9,9,3,9,4,9,9,9,9,9,9,9,2,9,7,7,7,7,7,7,7,7,9,2,11,10
8/7/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,9,9,11,9,9,4,4,11,11,11,9,9,9,9,9,9,9,9,9,9,9,4,4,9,9,9,9,9,2,11
8/8/18,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,9,4,9,9,9,9,9,9,9,9,9,9,1
8/9/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,9,9,9,9,9,6,6,6,2,2,5,5,4,4,4,4,7,7,7,7,7,7,7,7,7,7,2,1,1
8/10/18,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,5,50,50,5,5,50,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,9,7
8/11/18,7,7,7,2,1,1,1,1,1,1,1,1,1,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,7,7,7,7,7,7,7,7,2,11
8/12/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,11,11,1,1,1,1
8/13/18,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,2,8,8,6,6,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,58,58,5,5,58,5,5,2,10,1
8/14/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,5,8,9,9,4,9,9,9,9,9,4,9,9,4,4,11,9,9,9,9,9,9,9,2,9,9,9
8/15/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,4,11,9,9,9,5,5,8,8,8,8,5,5,4,11,11,9,9,4,4,11,11,9,9,9,9,9,9,9
8/16/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,8,9,9,11,11,11,11,2,9,9,8,8,4,9,9,9,9,9,4,4,9,9,9,9,9,9,2,10,10
8/17/18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,11,9,9,11,11,11,6,6,11,4,2,5,9,9,9,8,8,8,1,4,4,11,11,9,2,93,93,93,93
8/18/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,9,2,7,7,7,7,7,7,7,7,7,7,9,9,5,5,9,7,7,7,7,7,7,7,9,5,5,2,10
8/19/18,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,9,11,11,9,9,9,4,11,9,9,9,9,9,8,8,4,4,11,9,2,93,93,93,93,1,1,1
8/20/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,11,4,11,11,11,11,9,9,11,9,4,9,11,9,11,9,9,93,8,4,11,6,6,6,9,9,9,93,93,1,1,1,1
8/21/18,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,8,2,93,93,93,93,93,93,11,11,11,11,4,4,11,11,93,9,6,6,11,8,8,4,11,9,2,10,10,1,1,1,1
8/22/18,1,1,1,1,1,1,1,1,1,1,1,1,8,8,2,4,11,2,2,9,9,11,11,4,11,11,4,2,9,9,9,9,9,93,93,4,4,4,8,8,9,2,10,1,1,1,1,1
8/23/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,4,4,5,5,6,6,5,11,11,11,4,11,11,11,6,6,4,11,2,8,8,8,8,4,4,4,9,10,10,1,1,1,1
8/24/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,11,11,2,2,9,9,4,11,11,11,11,11,11,11,9,11,6,9,8,8,5,7,7,7,7,7,7,7,7,7,7
8/25/18,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,9,11,9,11,9,11,11,93,93,5,9,9,9,9,9,5,8,8,8,4,4,11,8,8,10,1,1,1,1,1
8/26/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,4,8,2,6,6,6,6,6,7,4,4,8,9,93,93,93,93,93,9,9,4,4,11,9,2,10,10,1,1,1
8/27/18,1,1,1,1,1,1,1,1,1,1,1,1,4,8,8,11,2,11,93,93,11,11,4,4,11,11,9,11,93,93,11,2,9,8,8,7,7,7,7,7,2,2,10,10,1,1,1,1
8/28/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,4,11,11,11,11,9,6,6,6,6,6,6,6,4,4,11,9,2,9,9,6,6,6,4,4,11,2,11,11,10,10,1,1
8/29/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,4,11,11,11,9,9,9,9,9,11,11,4,11,9,9,9,93,93,93,8,8,8,8,4,4,8,11,93,93,93,10,1,1
8/30/18,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,9,9,9,9,9,11,2,11,11,4,11,11,6,6,6,6,2,93,8,8,8,4,4,9,9,9,9,9,9,9,9,11
8/31/18,9,9,1,1,1,1,1,1,1,1,1,1,4,2,2,5,5,5,5,50,5,10,10,58,58,58,58,58,58,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
9/1/18,7,7,7,2,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,57,57,57,57,57,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11
9/2/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1
9/3/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,2,11,7,7,8,7,7,7,7,7,57,57,57,57,57,57,57,5,5,50,50,5,5,4,8,8,9,2,10,10,10,10
9/4/18,1,1,1,1,1,1,1,1,1,1,1,1,4,9,8,2,11,11,9,9,9,9,9,11,11,4,11,11,11,11,11,9,9,2,9,4,4,9,11,2,8,10,10,10,1,1,1,1
9/5/18,1,1,1,1,1,1,1,1,1,1,1,1,8,4,9,2,11,11,11,9,9,9,2,11,11,4,11,11,6,6,11,11,11,2,93,4,4,9,9,9,2,9,9,10,10,10,1,1
9/6/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,4,11,11,2,9,9,9,4,9,9,8,9,9,9,9,11,9,9,9,4,6,6,6,9,9,9,9,9,8,1,1,1,1
9/7/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,2,11,2,11,9,9,2,11,6,6,6,6,6,6,4,4,11,9,93,11,4,4,4,11,11,11,11,11,9,2,11,1,1
9/8/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,6,6,6,6,6,6,11,4,11,11,11,2,8,8,8,1,11,4,4,9,11,11,11,11,11,10,1,1
9/9/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,93,93,93,93,93,93,93,4,9,9,58,58,58,58,7,7,7,7,7,7,7,7,7,7,7,10,1,1
9/10/18,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,1,1
9/11/18,1,1,1,1,1,1,1,1,1,1,1,1,8,8,7,7,7,7,11,11,11,7,7,11,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,1,1
9/12/18,1,1,1,1,1,1,1,1,1,1,1,1,8,8,7,7,7,7,7,11,11,11,7,7,11,11,7,7,9,7,7,7,7,7,7,58,58,58,58,9,8,2,7,7,7,11,11,11
9/13/18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,11,11,2,9,7,7,11,11,4,11,11,11,9,6,2,8,9,9,9,4,4,4,11,8,8,10,1,1,1
9/14/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,11,9,9,6,6,9,9,4,11,11,9,9,9,11,9,93,4,4,8,8,11,8,8,2,10,10,10,1,1
9/15/18,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,2,4,2,9,6,6,6,6,6,4,4,2,11,9,11,9,2,58,58,7,7,7,7,7,7,7,7,7,58,58,2,11
9/16/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,2,4,8,2,9,9,9,9,9,4,8,11,9,9,9,11,9,9,9,4,4,11,11,9,9,9,2,10,10,1,1,1
9/17/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,11,2,2,93,93,93,2,11,93,4,11,11,11,93,2,93,93,93,8,93,4,6,6,6,11,9,11,9,93,93,93,10,1
9/18/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,93,93,4,93,2,11,6,6,11,11,4,11,11,11,9,9,6,6,9,11,9,4,4,9,2,93,93,93,8,93,93,93,2,2
9/19/18,9,9,10,10,1,1,1,1,1,1,1,1,1,8,8,11,4,2,93,93,93,11,11,93,4,8,93,93,11,11,93,93,11,2,93,11,4,11,9,2,10,10,1,1,1,1,1,1
9/20/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,93,93,93,11,9,9,9,11,9,8,9,4,9,9,11,11,2,11,11,11,4,8,8,8,9,9,2,10,10,10,1,1,1
9/21/18,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,93,93,11,11,11,9,9,9,4,11,9,2,2,6,6,6,6,11,2,8,4,4,11,11,11,11,2,10,10,1,1,1,1
9/22/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,9,9,2,9,9,9,9,9,7,7,7,7,7,7,9,9,9,8,6,6,8,4,11,9,11,11,11,11,11,11,2,2
9/23/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,4,9,11,2,8,8,93,93,93,93,93,93,11,11,11,11,11,4,11,11,9,9,9,11,10,1,1,1,1
9/24/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,4,11,11,11,11,11,11,11,9,93,9,9,93,9,9,4,4,6,6,6,8,9,9,2,10,1,1,1,1
9/25/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,9,11,2,2,11,11,9,4,11,11,9,93,93,93,93,93,4,4,4,4,11,9,9,9,9,2,10,10,10,10,10
9/26/18,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,2,93,93,11,11,11,4,11,11,9,11,93,11,93,6,2,9,6,4,4,11,11,9,9,10,10,10,10,10,10
9/27/18,10,1,1,1,1,1,1,1,1,1,1,1,4,4,8,9,9,9,9,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,4,4,11,11,9,2,10,10,10,10,10,1,1
9/28/18,1,1,1,1,1,1,1,1,1,1,1,1,4,4,8,2,11,6,6,6,6,2,6,6,11,4,4,11,9,11,11,11,11,93,9,9,4,4,11,11,9,2,8,10,10,1,1,1
9/29/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,9,9,2,6,6,6,6,6,6,6,4,4,8,11,11,11,11,8,9,9,9,9,4,11,11,11,11,11,11,11,11
9/30/18,11,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,8,9,9,9,9,4,4,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,10,10,1,1
10/1/18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,4,2,11,11,11,11,11,11,4,4,9,9,11,11,1,1,4,4,4,6,6,6,9,2,10,10,10,10,1,1,1
